DJIA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
0.00779364,0.015795192,-0.006998455,0.041541745,0.019651791,0.003262659,0.007448306,0.001296697,0.015161801,-0.004209702,0.013495711,0.004773368,0.009262649,0.015344335,0.005236762,0.006094708,0.004309707,-0.002126239,0.002515546,0.007641358,0.004484502,-0.007998998,0.007078486,0.005036138,-0.005840726,0.008017744,-0.007007787,0.009800327,-0.007595362,0.002933905
0.001613187,0.000492053,0.00051986,0.010461264,-0.009520443,0.001302117,-0.005902622,0.000184999,0.00977296,0.007102996,0.002073183,-0.006369259,-0.00854725,0.008334399,-0.007386982,0.000738723,0.000509385,0.001962878,0.00922244,-0.003906533,-0.000319877,-0.006445733,0.003901772,0.009321515,-0.005422023,-0.007897688,-0.013146067,-0.009308221,-0.002394889,0.003042094
-0.000354816,8.21E-05,-0.001040302,-0.008431762,0.018042437,0.007777121,-0.023965802,0.011409747,-0.011038151,-0.000939594,-0.00764139,0.011120065,0.013675813,0.002072785,-0.008647444,0.008008267,0.003725393,0.008946825,0.023222883,-0.008611254,0.004465762,0.001384751,-0.000254016,0.001473661,-0.005998535,0.006346961,0.009724546,0.002826262,-0.01616468,-0.001051992
-0.006122506,-0.002627616,0.005579673,-0.012782654,-0.022475343,-0.004853719,-0.017464226,0.014893175,-0.012955577,0.001011595,-0.008495962,-0.014854374,-0.002207581,-0.010407184,-0.001690256,0.001301464,-0.01167468,-0.005195765,-0.009930698,-0.002070107,-0.003507122,0.000345942,-0.005008187,-0.005537141,-0.004843043,-0.000836112,-0.004647927,-0.000245679,0.011508277,-0.007630556
-0.005374203,-0.002304635,-0.011714283,-0.013070421,-0.01174324,-0.003574177,-0.004211957,-0.002617449,-0.019775268,-0.006448104,-0.007307789,-0.01616425,0.001060428,-0.016407283,0.004581009,-0.00366463,-0.003426256,0.009074782,-0.007397052,-0.003396906,0.013325061,0.009750525,0.00229498,6.16E-05,0.004569567,-0.011898426,-0.007318585,0.005629749,0.004805961,-0.011496508
0.001350753,0.059193626,0.004962981,0.003360043,-0.005766301,-0.007187267,-0.003148359,0.005857256,0.005869733,-0.001017962,-0.001318844,-0.008181055,-0.000176612,0.003773901,-0.007485376,-0.001224575,0.001999871,0.001772764,-0.016689004,0.002266062,0.008243507,-0.003087057,-0.010583906,0.003756091,-0.013679213,-0.003269636,-0.012731176,-0.011044192,-0.007670634,-0.011388751
-0.000303164,-0.001710098,-0.003262278,-0.010483722,-0.014188965,0.022050076,0.010841879,-0.006218701,-0.001127743,-0.003571702,0.001662782,0.004371521,0.002998184,-0.004246627,0.00338744,0.006513768,-0.005667428,0.032945811,-0.006469676,-0.004158059,0.001892785,0.004911822,0.00930951,-0.012057037,0.00166246,-0.001699823,-0.002275732,-0.005568437,0.00707108,0.006130022
0.009337792,0.004270051,0.019800055,0.000862786,-0.005239236,0.004480019,0.012047454,-0.002806619,0.044729049,0.007492805,0.007077608,0.002742182,0.00061615,0.030158782,0.003375924,0.008243657,0.004925237,0.001712392,0.008041107,-0.008368409,0.011281841,-0.003996064,0.001274396,0.006880925,0.011834417,0.044906254,0.006194622,-0.001490122,-0.003002851,0.001078057
-0.000949111,0.009330349,-0.002823214,0.009681761,-0.004404986,-0.000638825,-0.005208625,-0.006640342,-0.004033757,-0.010857427,0.00022718,-0.006869427,-0.002114191,-0.004714012,0.00048124,0.001689031,0.000342614,0.01005966,-0.000628323,0.008368409,0.004353193,-0.000114455,-0.000934548,-0.008437302,0.009349667,-0.002908524,-0.011386341,0.00409245,-0.001504717,-0.002757057
0.001886726,0.009472064,-0.001285586,0.015250802,0.004726432,0.00478101,-0.014173317,-0.005215823,-0.001501199,0.001171519,0.01467656,0.002203335,0.000705201,-0.000576292,0.008147682,0.00112424,0.003762207,-0.011460591,-0.003305254,0.000189296,-0.004664802,0.006955337,0.000764729,0.000124512,0.005136797,-0.000582817,0.000208311,0.007766995,0.007352452,-0.006502854
-0.001790986,0.003870001,0.001028757,-0.007722931,-0.004296003,-0.005739785,0.001704356,0,-0.007918934,0.008961177,-0.005039306,0.000825041,-0.000705201,-0.008802489,0.002859858,0.000641808,0.007425656,0.001867507,-0.001419793,0.020058744,0.001868443,0.003629337,0.000424525,-0.001371279,-0.0076696,-0.008076389,0.006845844,0.001227144,0.01365997,-0.006605343
0.005869771,0.007200017,0.004872202,0.002865026,0.011237879,0.007328389,0.006075798,0.004485378,0.015941072,0.006001422,0.005886137,-0.025614117,0.005978439,0.014322217,-0.018494538,-0.001525144,0.006249235,0.001087672,0.011303009,0.026194514,0.007439813,0.003841598,0.00819981,0.000810652,-0.002812047,0.005742018,0.009055424,0.010371489,0.018555785,0.004408439
0.004795484,-0.002268207,0.003830191,0.011800219,0.024702838,0.000317383,0.007012585,-0.002102708,0.004831974,0.008185101,0.008260807,-0.003389552,0.010117031,-0.002296073,-0.016375524,0.010707338,0.004591605,-0.003734164,-0.000936972,0.01631882,-0.000927085,-0.007925537,0.007966219,0.001930425,0.008682303,0.003732284,0.003476616,0.011226062,-0.015463534,0.008274417
0.007019972,0.008816634,0.005463994,0.01077006,0.02248448,0.014493003,0.007578485,0.003563055,0.014519961,0.000143041,0.003798539,0.012932186,0.005538363,0.013131689,0.000985082,-0.002227927,0.011221672,0.009618384,0.011187112,-0.002315117,0.008004999,0.003857103,-0.000167053,0.007684049,0.008696787,0.006266812,-0.008817732,0.005950657,-0.003682294,0.00580008
0.004509183,0.012895802,0.006316441,0.002793078,-0.004171057,0.010578852,-0.002751338,0.006182345,0.012870183,0.010596376,0.004283858,0.003624835,0.004133644,0.015869011,-0.002218134,0.002148395,0.003198981,0.013647468,0.003724026,0.006397721,0.004284096,-0.005108569,0.004417498,0.007013044,-0.004025175,0.004731928,-0.00578402,0.00430591,0.013047289,-0.002171239
0.005226615,0.003622511,0.002389676,0.004736618,0.0094364,0.015661273,0.000444276,-0.001360435,0.004319986,0.005854217,0.008567954,0.003334225,0.007192971,0.011434933,-0.002222983,0.005311432,0.0070417,-0.00764423,-0.000619788,0.003360246,0.022940778,0.036432736,0.006135689,0.007085579,0.008975988,0.009815107,-0.003943751,0.005475057,0.000436607,0.00409712
0.000383694,-0.001181388,-0.001131235,0.008879572,-0.007704842,0.023488028,-0.016932159,0.004798771,-0.004400326,-0.004581917,-0.001377091,0.009936636,0.007480468,-0.000662722,0.018618948,0.001737796,0.00936724,0.001533511,-0.000155166,-0.006198617,0.003277029,-0.003628016,0.006672881,-0.00390308,0.001428758,-0.001486219,0.007872341,0.016480389,0.002617483,-0.010395416
0.000207607,0.002730051,0.002512233,0.011062203,0.005986673,0.00415776,-0.003167203,-0.005888629,0.003761528,0.010262524,-0.00419751,0.001920861,0.006583974,-0.00331888,0.000727754,0.008644672,-0.002511338,0.001989935,0.001548916,0.008138738,0,0.003298764,0.001312918,-0.037542866,0.000713476,0.000571926,0.014951674,0.002449097,0.007233639,-0.006583116
0.005750932,0.007194902,0.003256654,0.016366961,-0.007616358,0.011492823,0.012519837,-0.000454268,0.005496371,0.014026977,-0.002271791,0.001095976,0.006708196,0.008607185,0.005563071,0.001875903,0.002293013,0.001375504,-0.002013792,0.010691449,0,0.006347182,-0.003285443,0.018542851,0.003115922,0.00524569,0.004867186,0.0063851,0.029543193,0.001588789
0.001570362,0.002994552,-0.001376491,-0.001140064,0.001018938,-0.001172675,-0.012066816,0.000999341,-0.000119093,0.001584602,0.004924863,-0.012398933,-0.001170784,0.000549146,0.003370755,-0.001484904,0.014455817,-0.002905915,-0.002017904,0.015225355,-0.000892411,-0.002512068,0.002875333,0,0.001421347,-0.001365826,0.004843496,-0.001389405,0.00363258,-0.011792318
0.00166983,-0.00423921,0.002376122,0.008517652,-0.027356647,-0.001468014,0.005781381,-0.003547821,-0.002147546,-0.003724539,0.002756638,0.003045232,0.018075316,0.000768625,0.001441528,0.003279685,0.006162442,0.008540442,0.004031696,-0.014702247,0.013895166,-0.003395983,0.003766562,0.01256331,-0.005072304,0.004318518,0.012802912,0.008079217,-0.005593783,0.010448108
0.00054955,0.000952014,-0.003629149,0.003274,-0.000732733,0.008192025,-0.00813964,0.005362421,-0.015405285,0.008532086,-0.001653033,0.009627205,0.015023182,-0.008817599,0.002876203,0.002958039,0.00117447,0.00469681,0,0.008156063,0.00585481,-0.000878359,-0.000735829,0.002824905,0.003295431,0.002831206,0.005747588,0.007101942,0.015031524,-0.008596445
0.00075276,0.001973611,0.005127018,0.011152727,0.020319939,-0.00174954,0.014693655,-0.000816247,0.007973058,-0.00446317,-0.010811099,-0.000547644,-0.002692561,0.001106601,-0.002636512,-0.005653649,-0.002671328,-0.00469681,-0.006053566,-0.002942359,0.000583548,-0.001758951,-0.001882863,0.014127706,0.003107498,-0.004874375,-0.013129466,-0.004461416,-0.009019581,0.005657548
-0.001210056,0.000438252,-0.001372964,0.00444837,-0.008037105,-0.002337844,0.006688985,-0.001270852,-0.002496392,-0.002687645,0.002338711,-0.008527162,-0.001553523,0.002098991,0.006935707,0.005183864,-0.003000537,0.000303877,-0.003899923,-0.009229576,-0.004678241,0.00197877,0.001637379,0,-0.002307576,-0.000681931,-0.00622676,-0.009677604,-0.01135514,-0.002701582
0.014468486,0.020232924,0.022966912,0.020212979,0.019668697,0.007577911,0.012191926,0.008592329,0.018572141,0.012140186,0.011775626,-0.007486397,0.013411053,0.032355221,0.004754944,0.010907801,0.018660025,0.005148277,0.014893447,0.013726356,0.008754088,0.006457539,0.022247393,0.015360892,0.009990061,0.011868851,0.003620549,0.004504803,-0.00679013,0.02068938
-0.005345883,-0.005954928,-0.022467331,-0.005014896,-0.043751216,-0.001452893,-0.004576611,-0.004060846,-0.006550801,0.008621154,-0.007835181,-0.000556672,-0.001858693,-0.015721162,0.007326193,-0.006374515,0.000158195,-0.001965315,-0.014424621,0.000519073,0.002611336,-0.008216188,-0.003767366,-0.003758545,-0.008746937,-0.005182374,0.003407029,-0.000345925,0.004390746,0.003367062
0.00013046,0.005883534,-0.002750311,-0.004436655,0.008022108,-0.002912006,0.001674704,0.005860274,0.007262689,-0.000946753,-0.002662291,-0.000278557,0.001293369,0.00713725,0.000235328,-0.002576787,-0.003059123,0.007538204,0.003742281,-0.019214609,0.000289541,-0.004520106,-0.003136864,0.005305437,-0.003110746,0.00293263,0.002198411,-0.009847617,-0.010370335,-0.010135195
-0.002448573,-0.0031528,-0.004768474,-0.006885006,0.005661066,-0.002920382,-0.003352147,-0.005137092,-0.003485838,-0.004611032,0.002330081,-0.009234915,-0.000646541,-0.00952812,-0.007087278,0.001016,-0.002168037,-0.001653692,0.000311301,0.001233707,-0.004936789,-0.00143729,-0.01468887,0.002968058,-0.006071535,0.001687997,-0.001198484,-0.000116422,-0.002144195,0.004476996
-0.001412642,0.001291112,0.001005748,0.006006314,0.002818465,0.000292288,-0.012090234,0.001715251,-0.004414324,-0.001505618,-0.000499043,0.006445309,0.00096962,-0.005563644,-0.004514505,0.00031245,0.00100527,-0.007702167,0.002020792,-0.003882641,-0.010535516,-0.000886028,-0.001472612,-0.002373816,0.005537338,0.001348159,-0.011863141,0.001279973,-0.00014296,-0.003749772
-0.003304382,-0.003734158,-0.006808946,-0.001539341,-0.028549125,-0.005276904,-0.019872211,-0.000180401,-0.002633897,0.00614483,-0.005169199,-0.005040575,0.00217814,-0.002190197,0,0.000156066,0.002218816,-0.002428709,0.009119623,-0.000707785,-0.002356556,-0.001662502,-0.001895326,0.001400568,-0.004731468,-0.001123349,-0.005679439,-0.009698917,0.006323483,-0.018221385
0.000117898,-0.002304859,0.003284334,-0.006458471,-0.019933669,0.001468618,0.003915336,0.001712764,-0.000239989,-0.002044308,-0.012730385,0.005599197,0.014797108,0.003939358,0.000952124,0.000390278,0.002055651,0.001366873,-0.004008518,-0.002657853,0.004120064,0.002216448,0.00542908,0.000595422,0.001609422,0.001684774,0.002438039,0.001759674,0.000859494,0.007867569
0.002145104,0.003311691,0.001008165,-0.010410101,0.010016544,0.005561213,0.005166363,-0.000991222,-0.00722054,0.001567728,0.003662003,0.002509541,0.002062282,-0.00317227,0.006166873,-0.001249467,0.006874797,-0.004410974,0.003084777,0.001241291,0.001760634,0.008048127,0.007600205,0.011657422,0.00187438,0.006933473,0.001419401,0.003744015,0.003429227,-0.000735005
-0.001029091,0.000430947,-0.002143788,0.001956731,0.003568411,-0.004681134,-0.011456698,0.005394706,-0.000886295,0.003941642,-0.007733908,-0.021106823,0.003717034,0.000876161,0.00262065,-0.002895119,0.001619802,-0.015161198,-0.003393849,0.00424399,0,0.00263184,-0.005551423,0.001352152,0.001514729,0.004225997,0.002428849,-0.000233552,-0.002141712,-0.002330754
-0.002114696,-0.001509579,0.006041461,-0.001788911,-0.008455124,0.000586225,-0.01836617,0.007058912,-0.001774623,-0.00183297,-0.004202469,0.000568665,0.002916479,0.001640482,-0.001428435,0.001487752,-0.006232686,0.000779144,-0.004646889,0.01070655,0.003219837,-0.003400922,0.003840313,-0.006779222,-0.004282869,-0.006233929,-0.002226017,-0.002455969,0.010947464,-0.005295445
0.005395433,0.010520847,-0.005789019,-0.000111845,0.016197236,0.003510888,0.014058849,-0.003925377,-0.003801753,0.005353935,0.000512183,-0.002276604,0.01492163,0.002401296,0.003567439,0.000625682,0.004560662,0.007758049,0.005264888,0.006612267,0.011909788,0.004386144,0.003012859,0.015960718,0.011115683,0.004123287,0.015678638,0.004672998,-0.001981593,0.012393755
-0.00074246,0.001635894,0.006792462,-0.002914202,-0.005477816,-0.000292074,-0.009412409,-0.001431272,0.005818124,0.005258254,0.008100665,0.00113895,-0.003884712,-0.000981584,0.00308168,0.000781685,-0.004665764,-0.008069523,-0.001700373,-0.001041171,-0.005791944,0.000437462,-0.002034784,-0.002798165,-0.00656568,0.001333566,-0.001996415,-0.001516461,-0.001985527,0.000853256
-0.000952547,-0.004987706,-0.00654007,0.010662011,0.000646021,0,-0.001670177,0.000447497,-0.017393283,0.005832544,-0.009011222,0.003692791,-0.003118657,-0.010531182,-0.005220683,0.005143859,0.010714384,-0.004372269,0.003551871,0.003466255,-0.003199875,-0.004823606,0.003253646,-0.009384176,0.009832175,0.002218805,0.006969833,0.002797626,-0.007838731,-0.000853256
-0.000418922,0.010445972,-0.005060068,-0.003950081,0.026447294,0.001459519,-0.000185755,0.008464404,-0.007406127,-0.012105035,0.000284654,0.004526133,7.81E-05,-0.007193899,0.003562459,0.00108767,0.003373137,0.003280933,0.000924352,0.015110124,0.001746762,0.002414801,-0.006354285,-0.010068275,0.00052884,-0.011816018,-0.002981005,-0.015011436,0.001286948,0
-0.01144239,-0.011518164,-0.016882279,-0.019305522,-0.03162695,-0.011737046,0.003523491,-0.008553874,-0.038477622,-0.008084129,-0.01041245,-0.011068703,-0.006423441,-0.029761873,0.007557819,-0.002020913,-0.004569591,-0.003124494,-0.011150654,-0.011483712,-0.003788612,-0.000329071,-0.005490698,-0.001787158,-0.011964482,-0.012638391,-0.001593522,-0.016921356,-0.001143916,-0.002075337
-0.00032466,0.011235361,0.001803937,0.005780067,0,0.006472489,0.003234382,0.00294869,-0.008317628,0.005102579,0.005162567,0.0093737,-0.007810388,0.00160067,-0.002827254,0.004502792,0.000468468,-0.006435956,0.012689668,-0.073113726,0.00640295,-0.002195489,0.002790017,-0.004003372,-0.002052776,0.005209961,-0.009011925,-0.002165593,0.004994883,-0.000855969
-0.000228507,-0.00354213,0.002186355,0.001580897,-0.002166052,-0.004114033,-0.00480907,0.00142655,0.003585526,0.0042662,0.000229023,-0.00283113,-0.002855378,-0.00160067,-0.00496749,-0.000774959,-0.000416589,-0.003470664,-0.002463365,0.026536427,-0.005235593,-0.002420913,-0.006082434,-0.010472014,-0.000804421,0.003833678,-0.001409114,-0.000602153,-0.005567043,0.001222286
-0.002902043,-0.001988753,0.00461431,-0.008156852,-0.000867921,0.003527271,0.00111178,-0.000891363,-0.015164047,-0.001893892,-0.005679329,-0.003123802,-0.003341488,-0.001145118,-0.001186531,0.002632085,-0.003284153,-0.001581509,0.001694462,0.017721705,-0.008493354,-0.002205756,-0.004296607,-0.001755758,-0.000357702,0.003706861,0.000805563,-0.000120699,-0.003585337,-0.007725812
-0.002223223,0.001705215,-0.00770228,0.001591228,-0.006969324,-0.002644246,-0.015961464,0.002137813,-0.012910866,-0.005703067,-0.000345114,0.006520344,0.002546943,-0.000572958,0.004737288,0.001159189,-0.005655312,0.000158222,0.001844837,-0.007658724,0.005280263,-0.000883708,0.001985388,-0.002427262,0.000268362,-0.002694635,-0.010929404,0.007086073,0.000718335,0.000246273
0.00729751,0.020514975,0.013313145,0.007129663,0.01561336,0.000882311,0.008339258,0.005944319,0.016930525,0.002244476,0.004249324,0.005915981,-0.001113388,0.015468884,0.002595706,-0.000309031,0.002936435,0.002370986,0.002914371,0.012261339,-0.000585288,0.002979233,0.006507033,0.004546292,0.008104461,0.00190945,0.003250806,0.002151679,0.00942976,0.007235407
-0.002039597,0.002222559,-0.00497141,0.00152111,-0.000968712,-0.008264789,0.008362676,-0.00461035,-0.003844577,-0.00108769,-0.003271575,-0.000842974,-0.005906287,-0.003731536,-0.000235812,-0.004723441,-0.001624654,0.00472526,0.002753116,0.001059109,0.004964146,-0.001764383,-0.010481687,-0.011618588,-0.00605007,0.000673077,-0.003454197,0.000358021,0.005954924,0.002196904
0.003342529,-0.001319206,0.012193455,0.001968416,0.003869244,0,-0.002686791,0.005759534,0.012052302,-0.000612276,-0.000460024,0.005047642,-0.002083669,0.008573103,0.004234313,0.003718725,0.003141843,-0.002990031,0.003659043,-0.011355687,0.000582293,-0.004424778,0.004139746,0.009438931,0.003474324,-0.001908084,-0.001425668,-0.005506221,0.011944164,0.020275806
-0.003153751,-0.001877433,-0.00126321,-0.006312631,-0.004946715,0.001776999,-0.003811539,0.001853831,-0.006508448,-0.000816876,0.001609046,0.008911267,-0.000882803,-0.01345637,-0.003762667,0.002240011,0.000261312,0.001417459,0.002280208,-0.005546969,-0.004083942,-0.003887756,-0.004056731,-0.00595738,-0.002136513,-0.001574064,-0.006338992,-0.003125813,0.006821322,-0.020397724
-0.000629808,0.000278503,-0.006595025,-0.00118831,-0.005296528,-0.006530189,0.00399693,-0.001677159,-0.003314072,-0.001431423,0.002065198,0.00249205,0.001123435,-0.003649695,-0.000707308,0,-0.003193197,-0.001102334,-0.004718034,-0.003055062,0.000876505,-0.001894009,-0.001328163,0.009587152,-0.002498441,0.005498481,0.008781901,-0.001204766,-0.003474262,0.000731421
0.001888235,0.007418308,-0.004207549,0.011538231,0.019957784,0.003598207,0.007946105,-0.00141437,0.001309539,-0.001911379,0.000114705,0.003313083,-8.01E-05,0.003327118,0.006346396,-0.00247211,-0.002783088,0.00314612,0.002742259,-0.009403519,0.002916463,0.002561391,0.001908792,-0.003751244,0.009425535,-0.00651171,0.002639901,-0.00543991,0.00250265,0.003648798
-0.001988024,-0.005194204,-0.002312369,-0.009106912,0.001167843,-0.012347859,-0.000184162,-0.000353875,-0.007003331,0.002048098,-0.009441629,-0.001654931,0.000962089,-0.007167697,-0.002580687,0.008625567,0.000263072,-0.001571831,-0.002589723,-0.001090534,-0.004377808,0.000667034,0.002484202,0.002422027,-0.004346064,0.002812006,-0.005898559,-0.01625247,-0.005011802,0.001940693
0.000716458,-0.002502607,0.002055568,0.001636306,0.016626776,0.002421541,0.005965287,0.000442389,0.004295323,0.004083336,-0.002490448,-0.00525956,0.002001035,0.003359032,0.002346256,-0.001995818,-0.001841454,-0.005204583,0.002589723,0.002905771,-0.002342591,-0.006355302,-0.00306483,-0.000181598,-0.000800343,0.000673677,-0.000258067,0.006018648,-0.003075289,0.005799075
-0.000331547,-0.002230011,-0.001926989,0.008309596,-0.003135705,-0.003634299,-0.00394233,-0.004166179,-0.003329471,-0.000747471,-0.001799232,0,-0.00104001,-0.003475278,-0.001407175,-0.00146087,0.000526551,-0.001740927,-0.00076108,-0.00054427,-0.000293087,-0.001903552,-0.003240667,0.004104376,0.005146408,-0.003936518,0.004737932,0.008171419,0.020370777,-0.003016209
9.29E-05,-0.001186748,-0.00360678,-0.007238863,0.016817636,0.001515867,0.005222538,-0.001333237,0.004422397,0.007313538,-0.005475662,-0.006404242,-0.004653995,-0.003487011,0.001875777,0.000153855,-0.001474868,-0.009229862,-0.002286705,-0.003817662,-0.00176115,0.00290964,0.00795816,-0.003257952,-0.000973956,0.00135146,-0.002469166,0.00218379,0.002192314,0.004460707
-0.00032529,-0.010814587,-0.00297246,0.005672122,-0.000412016,-0.00273023,-0.004212562,0.005676291,-0.005037032,-6.75E-05,-0.003628053,-0.00167738,-0.00096551,-0.001748026,-0.000703062,0.009342335,0.001895821,0.000479492,-0.000763034,0.000364211,-0.003236826,0.003458196,0.000660537,0.002112789,0.002300696,-0.000112605,0.003290837,0.002058207,0.00505137,-0.003494669
-0.002882488,0.001199305,-0.007535431,-0.014212681,-0.023339259,-0.009154735,0,-0.000265389,-0.008776514,-0.011264333,0.000468867,-0.003082448,0.009454467,-0.003856738,0.006542129,0.000457141,-0.001948542,0.007482324,-0.003825268,0.011765823,-0.000294642,0.005663099,0.00222528,-0.001629465,-0.007986453,-0.001915177,0.00450721,-0.001331145,0.000136253,0.001567996
-0.006754028,-0.005302946,-0.011542593,-0.002445744,-0.018727964,-0.006150286,-0.026690681,0.00141437,-0.01082226,-0.004308286,-0.006643414,-0.010722335,-0.003274879,-0.011778586,-0.003499194,-0.003816699,-0.00555045,-0.007002993,-0.0043018,-0.004147409,-0.001180032,-0.003105127,-0.007686324,-0.003630626,-0.00133731,0.002140387,-0.006151228,-0.001090551,-0.003956582,-0.015547238
0.008939907,0.005514629,0.011412091,0.019175208,0.011109111,0.005843754,0.000659708,0.00511067,0.013078959,0.009549292,0.009218341,0.006503507,0.005823514,0.017150579,0.006522012,0.004502077,0.009023433,0.003030017,0.008127067,0.016132269,0.003535696,0.00399068,0.011466475,0.013367932,0.010472063,0.010521702,0.003900221,0.007849601,0.00463725,-0.001347614
-0.005521884,-0.004451631,-0.011544218,-0.006556922,0.002651923,0.001838054,-0.004626025,0.00359703,-0.048306309,0.003050175,-0.006155522,0.008140484,-0.031512684,-0.008186249,0.009474652,0.007206753,-0.000735557,-0.008475217,-0.001375304,-0.002314273,-0.004716924,0.00452551,-0.009642928,0.008398625,0.002557048,-0.000891264,0.008364813,-0.003736102,0.005428213,-0.006518034
-0.005804831,-0.00368975,-0.003171672,0.003087613,-0.00979456,-0.000612221,-0.013815402,-0.004036516,-0.00698188,-0.003661553,-0.050411744,0.003906336,-0.003700874,-0.008253728,-0.005766617,0.002566394,-0.002052539,0.005924163,-0.00536702,-0.004465439,-0.006819903,-0.005680221,-0.002902668,0.003907301,-0.005651841,0.00022291,-0.00570493,0.00829709,0.002433064,-0.006932986
0.008502106,0.012433159,0.057482044,0.005032205,0.020923092,0.005497995,0.006216659,0.00927714,0.018373654,0.010137407,0.003765589,0.007490669,0.00411124,0.012822859,-0.003243581,0.004738607,0.006982049,-0.001437787,0.007047825,0.009620621,0.003860416,-0.003017848,-0.012705062,0.013439412,0.008992601,0.015478417,-0.010888777,0.007515629,0.009807403,0.006439697
-0.001505171,-0.001194141,-0.005388256,0.006005386,-0.003598234,-0.000304803,9.55E-05,-0.003053776,-0.005518275,0.008569865,-0.011900413,0.003862035,-0.000903093,-0.012113066,-0.000464454,0.001049959,0.00177709,-0.010607644,0.013646919,-0.009799803,-0.002968138,-0.007979716,0.00184911,-0.002217442,0.009173069,0,-0.024253686,-0.001308326,0.001869916,-0.003958216
0.010463529,0.009583448,0.01074753,0.009270566,0.026056836,0.013918523,0.009866205,-0.006487213,0.028905917,0.012521482,0.002304236,0.011769513,0.009237779,0.03465079,0.004864017,0.006127523,0.014155164,0.004031362,0.016874738,-0.006826938,0.002968138,0.010439473,0.01226688,0.006812345,0.011499826,0.007650461,-0.004241677,0.002970694,-0.002137371,0.005191811
0.011122167,0.00617695,0.002234943,0.007932802,0.07567109,0.004197829,0.007523873,0.012932758,0.015160942,0.007477283,-0.002241726,0.003259833,0.004384495,0.008648205,-0.003935629,0.054157637,0.004622897,0.002571536,0.00575889,-0.000360748,0.000592407,0.005012405,0.006201189,0.009873833,0.004717343,0.0028267,-0.007466881,0.019271974,0.003604012,0.007614749
-0.001002082,-0.005898416,-0.001365357,-0.009857152,0.002295792,-0.000598542,-0.006108891,0.003466744,-0.001899332,0.007746289,-0.002059917,0.001626247,0.000648007,0.0019242,0.003010916,-0.006087822,-0.000666362,0.006400031,-0.001326158,-0.005243661,0.002662452,-0.02543167,0.005671373,0.001951789,0.011315661,-0.003153399,0.014033726,0,0.005050417,-0.004045899
0.000297463,0.000765081,-0.002362466,0.008275544,-0.0190997,0.010424404,-0.005766948,0.002246968,-0.001725603,0.012244824,0.001623131,0.013448378,0.001860427,-0.009316071,-0.005333222,0.000212952,0.005675972,-0.001915794,0.006465767,0.005604409,0.000295417,-0.000570198,0.001228585,0.001432639,0.004895,-0.002398944,-0.014676472,-0.000349247,0.000132641,-0.001721404
-0.001947449,-0.000974031,-0.013535698,0.008748945,-0.004098748,0.009436949,0.011594466,-0.002073965,-0.008940954,-0.000128314,-0.000187198,-0.0347957,-0.002184352,-0.006987134,0.003249808,-0.006695147,-0.001428726,-0.004002944,0.002779358,-0.001082355,0.001770471,-0.004113946,-0.004101304,0.0014305,0.001766524,-0.004157023,-0.016418667,0.007539403,-0.003452361,0.004787929
-0.001292534,0.020191648,-0.000252345,-0.013289162,-0.002545731,-0.002939563,-0.007336828,-0.007554345,0.004680583,-0.012181404,-0.009087138,0.004416316,-0.001053387,0.000689558,0.0016208,0.008680729,-0.005222207,0.000802007,0.013781236,-0.007608828,-0.004135821,-0.002751668,-0.003953245,-0.001659581,-0.000588429,0.000438402,-0.00065344,-0.000924953,0.000664807,0.005008748
0.00174041,0.006324414,0.00390508,0.005740286,-0.004815546,0.00791672,-0.005301234,-0.003142787,0.001200068,0.004787132,0.001635587,0.018013518,0.002914425,-0.006453216,0.003925834,0.00056675,0.008790492,0.00511673,-0.001586108,0.001453724,-0.005045342,-0.010039799,-0.006789739,-0.002580801,0.003357908,0.013928259,0.00065344,-0.007546218,0.003847398,-0.000121761
0.000382257,-0.003054976,-0.008966227,-0.000272496,0.000295607,0.000292228,0.012825571,-0.024338471,0.005272103,0.000322558,-0.002958557,0.007682217,-0.002995642,0.005763657,-0.001614621,0.009794016,0.005581385,0.0147236,-0.003179434,-0.00985412,-0.00417408,0.002432451,0.003731748,-0.009230513,0.008179672,-0.001081171,0.005214334,-0.000232962,0.003172948,0.007890863
-0.000306838,-0.003610788,-0.006363233,-0.001746452,-0.021401387,-0.002045992,-0.0180594,-0.004039777,0.001236508,-0.000903672,0.002644192,-0.003521613,0.005014585,0.001148803,0.007817846,0.005802766,0.009467825,-0.003936775,-0.003916521,-0.001100815,-0.000597808,0.000231343,0,0.008541086,0.00580193,0.001945295,-0.005867774,0.003025943,0.007626625,-0.012900334
0.002643989,0.016447636,-0.000127647,0.010541297,0.002512129,0.00612508,0.009306854,0.007348875,0.001234981,0.005602314,-0.025471031,-0.000814455,-0.003556056,-0.001148803,0.000686964,0.003548935,-0.000551489,0.009265969,0.002757684,-0.009592293,0.000896511,0.000578287,0.004047885,0.000574528,0.00288835,-0.005738707,0.017500593,-0.001861212,0.002093851,0.004643794
